gbifID,latitude,longitude,scientificName
2978056590,52.452263,13.309514,Symphyotrichum novae-angliae (L.) G.L.Nesom
1339288433,48.849243,9.394512,Picea abies (L.) H.Karst.
2647052104,52.305938,8.041282,Melica ciliata L.
1837877239,51.616657,7.950153,Arabis blepharophylla Hook. & Arn.
1038518386,48.392311,8.888412,Arenaria serpyllifolia L.
2329575237,51.585468,10.643821,Prunus avium (L.) L.
2442861460,52.452518,13.411775,Lactuca serriola L.
3388950037,49.350803,8.638679,Myosotis stricta Link ex Roem. & Schult.
2976464796,47.868746,8.015231,Gentiana lutea L.
2978252860,51.242687,9.368846,Lythrum salicaria L.
3388281389,52.335537,9.862481,Myosotis ramosissima Rochel
2818816362,52.525227,13.079833,Echium vulgare L.
3301825557,50.173168,8.630377,Prunus avium (L.) L.
2646780038,51.365682,11.092166,Acer pseudoplatanus L.
2976789723,51.341786,7.523318,Glechoma hederacea L.
923114336,48.406502,8.020062,Potentilla verna L.
2645584306,48.793186,10.910759,Achillea millefolium L.
2242773110,52.444051,13.398898,Equisetum arvense L.
2832806771,50.484346,6.566127,Carex caryophyllea Latourr.
1338865077,50.430832,10.145874,Impatiens glandulifera Royle
2646218339,50.20475,8.386237,Heracleum sphondylium L.
3044930354,52.490234,13.337733,"Syntrichia ruralis Weber & D.Mohr, 1803"
2646223268,48.391033,11.736197,Parthenocissus quinquefolia (L.) Planch.
2648415300,49.44177,8.61988,Achillea millefolium L.
1338022285,49.436733,10.755315,Alisma plantago-aquatica L.
922277849,53.12093,9.00246,Maianthemum bifolium (L.) F.W.Schmidt
3387786499,52.45034,13.353307,Glechoma hederacea L.
2976184801,49.432138,7.272429,Euphorbia lathyris L.
2648776584,52.619189,10.560717,Impatiens parviflora DC.
2329954868,49.964638,10.183897,Scilla bifolia L.
3388985643,50.55682,8.499531,Trentepohlia aurea (L.) C.F.P.Martius
3031789832,50.116711,8.714869,Lamium purpureum L.
3389150306,49.218143,7.298162,Humulus lupulus L.
922271932,53.787453,8.664295,Matricaria chamomilla L.
2242343348,52.550159,10.149822,Cerastium arvense L.
2646644944,52.497631,13.234587,Linaria vulgaris Mill.
3031894368,52.492049,13.31977,"Orthotrichum anomalum Hedwig, 1801"
2647680351,49.013542,8.422742,Sisymbrium officinale (L.) Scop.
3387725737,49.210533,8.199749,Juglans nigra L.
2977958419,50.979261,13.621651,Taxus baccata L.
3097098646,53.688234,10.022222,Primula elatior (L.) L.
2976190190,54.522434,9.877124,Prunus laurocerasus L.
2978234324,49.433445,11.018426,Prunus spinosa L.
2330068081,50.530411,7.071848,Silene vulgaris (Moench) Garcke
2856766093,47.734478,12.712761,Campanula scheuchzeri Vill.
1038495141,51.401562,7.216988,Angelica sylvestris L.
1677059993,53.119171,12.945352,Elodea canadensis Michx.
1580012401,49.802204,7.766942,Dictamnus albus L.
2643702442,51.831411,9.948988,Bellis perennis L.
2976621419,51.555969,9.95344,Onopordum acanthium L.
2977602387,48.367627,10.901899,Silene vulgaris (Moench) Garcke
2974416923,49.491168,11.092787,Solidago canadensis L.
2644930626,51.830262,8.323397,Anthriscus sylvestris (L.) Hoffm.
2648351476,51.164227,14.503122,"Pilosella officinarum F.W.Schultz & Sch.Bip., 1862"
2645962388,50.099003,7.343732,Daucus carota L.
2645190226,51.443711,7.271236,Impatiens parviflora DC.
2648853333,53.255943,7.438012,Tanacetum vulgare L.
2646247446,53.080767,8.805894,Taxodium distichum (L.) Rich.
2242328759,49.267357,8.516893,Ajuga genevensis L.
2975146029,48.127086,11.533185,Cornus sanguinea L.
2833869938,48.752122,8.544314,Sanicula europaea L.
2647917432,52.87865,11.468847,Plantago lanceolata L.
2984520934,47.989527,7.787171,Senecio inaequidens DC.
2330035338,49.426105,11.10692,Silene flos-cuculi (L.) Greuter & Burdet
920515720,49.81036,7.862018,Anemone nemorosa L.
3720065827,51.622471,7.619457,Muscari armeniacum H.J.Veitch
2268234837,51.483707,6.915615,Geranium molle L.
3384650281,49.558517,7.970892,Cytisus scoparius (L.) Link
922278058,48.279537,10.072403,Matteuccia struthiopteris (L.) Tod.
3410710501,52.00647,7.596986,Bellis perennis L.
1676641019,49.00592,9.782027,Angelica sylvestris L.
3388818635,50.469727,9.973552,Silene dioica (L.) Clairv.
2841104522,53.316224,7.285831,Lolium perenne L.
3113521523,52.400824,12.999047,Lamium album L.
3387677495,53.654457,10.383711,Cirsium oleraceum (L.) Scop.
2975132127,48.645573,8.896391,Syringa vulgaris L.
3759098462,53.017778,14.023113,Picea abies (L.) H.Karst.
2976891172,48.597187,8.214461,Digitalis purpurea L.
2646114707,47.597708,12.981702,Achillea millefolium L.
1580111974,53.684624,10.007194,Hepatica nobilis Schreb.
2976107023,50.860302,7.471042,Succisa pratensis Moench
2331498916,52.921066,8.397664,Vicia cracca L.
2648414901,51.222893,6.4551,Sedum acre L.
2330410287,47.640179,10.37899,Stachys palustris L.
2626460603,52.194731,13.577337,Silene dioica (L.) Clairv.
3388499585,48.73774,10.113215,Parthenocissus quinquefolia (L.) Planch.
3732937200,47.820906,7.83582,Cirsium vulgare (Savi) Ten.
2645390129,51.262048,7.207655,Trifolium repens L.
1580034027,49.009338,9.782156,Eranthis hyemalis (L.) Salisb.
2330152436,52.455002,13.409715,Solidago canadensis L.
2643660820,52.415083,13.079458,Geranium sanguineum L.
2563694717,47.618078,9.53009,Frullania dilatata (L.) Dumort.
2974940531,52.579801,9.431363,Aegopodium podagraria L.
1579787720,47.649605,11.182537,Allium ramosum L.
920993614,48.872955,9.377434,"Centaurea nigra subsp. nemoralis (Jord.) Gremli, 1874"
3717805566,50.996254,5.958893,Tanacetum vulgare L.
2645685002,51.539074,6.898619,Impatiens noli-tangere L.
2648669098,51.559278,7.654628,Galium aparine L.
2643546927,49.351971,7.784286,Oxalis acetosella L.
2644315412,52.156129,10.568568,Melilotus albus Medik.
2975447195,48.329832,9.933007,Acer pseudoplatanus L.
2975230948,51.52243,7.134588,Lapsana communis L.
3726149301,50.589073,6.38484,Melica uniflora Retz.
3728762965,51.189587,8.461473,Picea abies (L.) H.Karst.
2331346056,49.969524,11.560192,Vaccinium myrtillus L.
2975676149,51.721448,8.806813,Salvia officinalis L.
2644523526,52.054898,9.901622,Chelidonium majus L.
921244961,50.884464,7.148023,Convallaria majalis L.
2978046178,52.472105,13.494238,Impatiens parviflora DC.
1676962613,49.108551,8.079536,Cytisus scoparius (L.) Link
2329634980,48.923981,10.207129,Puschkinia scilloides Adams
920672149,50.856415,6.156889,Asplenium trichomanes L.
1676654478,51.656601,9.993571,Anthriscus sylvestris (L.) Hoffm.
921406143,53.781994,12.175936,Daucus carota L.
2976951334,51.507769,9.952417,Aegopodium podagraria L.
3387877742,50.732861,11.476391,Tussilago farfara L.
2329826765,52.573589,13.539902,Rosmarinus officinalis L.
3387674978,49.350803,8.638679,Rubus fruticosus L.
2329555787,50.820145,6.259568,Prunus avium (L.) L.
2648922201,47.893998,10.621617,Leonurus cardiaca L.
